1.11	11.2796	0.000976792	-10.2796	0.000976792	0.5	-18.6698	33.1953	0.00287466	-33.1953	0.00287466	2.35954e-16	-57.4931	
1.12	11.6115	0.00100554	-10.6115	0.00100554	0.5	-19.2447	33.1953	0.00287465	-33.1953	0.00287465	2.35954e-16	-57.4931	
1.13	11.9435	0.00103428	-10.9435	0.00103428	0.5	-19.8197	33.1953	0.00287465	-33.1953	0.00287465	2.35954e-16	-57.4931	
1.14	12.2754	0.00106303	-11.2754	0.00106303	0.5	-20.3946	33.1953	0.00287465	-33.1953	0.00287465	2.35954e-16	-57.493	
1.15	12.6074	0.00109178	-11.6074	0.00109178	0.5	-20.9695	33.1953	0.00287465	-33.1953	0.00287465	2.35954e-16	-57.493	
1.16	12.9393	0.00112052	-11.9393	0.00112052	0.5	-21.5445	33.1952	0.00287465	-33.1952	0.00287465	2.35954e-16	-57.493	
1.17	13.2713	0.00114927	-12.2713	0.00114927	0.5	-22.1194	33.1952	0.00287465	-33.1952	0.00287465	2.35954e-16	-57.4929	
1.18	13.6033	0.00117802	-12.6033	0.00117802	0.5	-22.6943	33.1952	0.00287465	-33.1952	0.00287465	2.35954e-16	-57.4929	
1.19	13.9352	0.00120676	-12.9352	0.00120676	0.5	-23.2692	33.1952	0.00287464	-33.1952	0.00287464	2.35954e-16	-57.4929	
1.2	14.2672	0.00123551	-13.2672	0.00123551	0.5	-23.8442	33.1952	0.00287464	-33.1952	0.00287464	2.35954e-16	-57.4929	
1.21	14.5991	0.00126426	-13.5991	0.00126426	0.5	-24.4191	33.1952	0.00287464	-33.1952	0.00287464	2.35954e-16	-57.4928	
1.22	14.9311	0.001293	-13.9311	0.001293	0.5	-24.994	33.1952	0.00287464	-33.1952	0.00287464	2.35954e-16	-57.4928	
1.23	15.263	0.00132175	-14.263	0.00132175	0.5	-25.569	33.1951	0.00287464	-33.1951	0.00287464	2.35954e-16	-57.4928	
1.24	15.595	0.0013505	-14.595	0.0013505	0.5	-26.1439	33.1951	0.00287464	-33.1951	0.00287464	2.35954e-16	-57.4928	
1.25	15.9269	0.00137924	-14.9269	0.00137924	0.5	-26.7188	33.1951	0.00287464	-33.1951	0.00287464	2.35954e-16	-57.4928	
1.26	16.2589	0.00140799	-15.2589	0.00140799	0.5	-27.2937	33.1951	0.00287464	-33.1951	0.00287464	2.35954e-16	-57.4927	
1.27	16.5908	0.00143673	-15.5908	0.00143673	0.5	-27.8687	33.1951	0.00287464	-33.1951	0.00287464	2.35954e-16	-57.4927	
1.28	16.9228	0.00146548	-15.9228	0.00146548	0.5	-28.4436	33.1951	0.00287464	-33.1951	0.00287464	2.35955e-16	-57.4927	
1.29	17.2547	0.00149423	-16.2547	0.00149423	0.5	-29.0185	33.1951	0.00287463	-33.1951	0.00287463	2.35954e-16	-57.4927	
1.3	17.5867	0.00152297	-16.5867	0.00152297	0.5	-29.5934	33.1951	0.00287463	-33.1951	0.00287463	2.35954e-16	-57.4927	
1.31	17.9186	0.00155172	-16.9186	0.00155172	0.5	-30.1684	33.1951	0.00287463	-33.1951	0.00287463	2.35955e-16	-57.4927	
1.32	18.2506	0.00158047	-17.2506	0.00158047	0.5	-30.7433	33.1951	0.00287463	-33.1951	0.00287463	2.35955e-16	-57.4926	
1.33	18.5825	0.00160921	-17.5825	0.00160921	0.5	-31.3182	33.1951	0.00287463	-33.1951	0.00287463	2.35956e-16	-57.4926	
1.34	18.9145	0.00163796	-17.9145	0.00163796	0.5	-31.8932	33.195	0.00287463	-33.195	0.00287463	2.35956e-16	-57.4926	
1.35	19.2464	0.00166671	-18.2464	0.00166671	0.5	-32.4681	33.195	0.00287463	-33.195	0.00287463	2.35956e-16	-57.4926	
1.36	19.5784	0.00169545	-18.5784	0.00169545	0.5	-33.043	33.195	0.00287463	-33.195	0.00287463	2.35956e-16	-57.4926	
1.37	19.9103	0.0017242	-18.9103	0.0017242	0.5	-33.6179	33.195	0.00287463	-33.195	0.00287463	2.35957e-16	-57.4926	
